stop_pattern_id,stop_id,stop_sequence,time_from_start
N88_0,9847,54,3152
N88_0,9848,55,3184
N88_0,9849,56,3225
N88_0,8862,57,3253
N88_0,9851,58,3307
N88_0,9852,59,3337
N88_0,9853,60,3369
N88_0,9854,61,3393
N88_0,9855,62,3444
N88_0,9856,63,3479
N88_0,9857,64,3509
N88_0,9858,65,3600
402_1,3901,0,0
402_1,3905,1,109
402_1,3913,2,166
402_1,3917,3,243
402_1,3915,4,300
402_1,3907,5,407
402_1,3919,6,449
402_1,3909,7,552
402_1,3911,8,773
402_1,3959,9,1080
402_1,3899,10,1380
402_1,3921,11,1500
828_1,8377,0,0
828_1,8376,1,51
828_1,8375,2,99
828_1,8374,3,173
828_1,8373,4,194
828_1,8372,5,243
828_1,8371,6,289
828_1,8370,7,311
828_1,8369,8,345
828_1,9321,9,415
828_1,9322,10,453
828_1,9323,11,501
828_1,9324,12,530
828_1,9325,13,585
828_1,9326,14,631
828_1,9327,15,695
828_1,9328,16,758
828_1,9329,17,805
828_1,9364,18,826
828_1,9365,19,862
828_1,9366,20,901
828_1,9367,21,937
828_1,9316,22,955
828_1,8315,23,990
828_1,8313,24,1060
828_1,8312,25,1092
828_1,8311,26,1112
828_1,8310,27,1141
828_1,8309,28,1206
828_1,8307,29,1253
828_1,8306,30,1285
828_1,8305,31,1320
828_1,8304,32,1351
828_1,8303,33,1378
828_1,8360,34,1466
828_1,8298,35,1800
1_0,7158,0,0
1_0,7134,1,69
1_0,7133,2,170
1_0,7132,3,234
1_0,7131,4,283
1_0,7129,5,376
1_0,7128,6,409
1_0,7126,7,515
1_0,7125,8,566
1_0,7124,9,622
1_0,7123,10,656
1_0,7122,11,697
1_0,7121,12,753
1_0,7120,13,799
1_0,7018,14,892
1_0,7017,15,960
1_0,7016,16,1025
1_0,7015,17,1090
1_0,7014,18,1152
1_0,7013,19,1279
1_0,7012,20,1332
1_0,5000,21,1440
1_0,5002,22,1518
1_0,5515,23,1636
1_0,5006,24,1742
1_0,5008,25,1869
1_0,5010,26,1997
1_0,5012,27,2051
1_0,5014,28,2174
1_0,5016,29,2280
1_0,5018,30,2321
1_0,5020,31,2350
1_0,5022,32,2383
1_0,5024,33,2406
1_0,5025,34,2436
1_0,5026,35,2486
1_0,5028,36,2555
1_0,3260,37,2627
1_0,3262,38,2798
1_0,3264,39,2829
1_0,3266,40,2941
1_0,3268,41,3112
1_0,3000,42,3180
1_0,3400,43,3295
1_0,3402,44,3347
1_0,3404,45,3428
1_0,3406,46,3452
1_0,3408,47,3510
1_0,3410,48,3547
1_0,3412,49,3563
1_0,3414,50,3602
1_0,3416,51,3651
1_0,3418,52,3678
1_0,3420,53,3720
1_0,3422,54,3748
1_0,3424,55,3797
1_0,3426,56,3828
1_0,3428,57,3917
1_0,3430,58,3975
1_0,3432,59,4002
1_0,3450,60,4064
1_0,3434,61,4136
1_0,3451,62,4260
1_0,3034,63,4317
1_0,3036,64,4347
1_0,3038,65,4371
1_0,3040,66,4419
1_0,3400,67,4600
1_0,3402,68,4633
1_0,3404,69,4676
1_0,3406,70,4692
1_0,3408,71,4726
1_0,3410,72,4737
1_0,3412,73,4748
1_0,3414,74,4771
1_0,3416,75,4801
1_0,3418,76,4818
1_0,3420,77,4839
1_0,3422,78,4857
1_0,3424,79,4880
1_0,3426,80,4898
1_0,3428,81,4952
1_0,3430,82,4982
1_0,3432,83,4999
1_0,3450,84,5034
1_0,3434,85,5079
1_0,3451,86,5139
1_1,3451,0,0
1_1,3435,1,84
1_1,3448,2,133
1_1,3452,3,174
1_1,3454,4,193
1_1,3456,5,258
1_1,3458,6,298
1_1,3460,7,327
1_1,3462,8,355
1_1,3464,9,395
1_1,3466,10,440
1_1,3468,11,487
1_1,3470,12,497
1_1,3472,13,516
1_1,3474,14,551
1_1,3476,15,591
1_1,3478,16,624
1_1,3480,17,643
1_1,3482,18,683
1_1,3081,19,780
1_1,3252,20,863
1_1,3254,21,1120
1_1,3256,22,1196
1_1,3258,23,1374
1_1,5486,24,1471
1_1,5488,25,1521
1_1,5490,26,1583
1_1,5492,27,1605
1_1,5494,28,1625
1_1,5496,29,1663
1_1,5498,30,1696
1_1,5500,31,1740
1_1,5502,32,1833
1_1,5506,33,1966
1_1,5508,34,2053
1_1,5510,35,2203
1_1,5513,36,2351
1_1,5514,37,2479
1_1,5516,38,2580
1_1,6012,39,2702
1_1,6013,40,2768
1_1,6014,41,2897
1_1,6015,42,2987
1_1,6016,43,3061
1_1,6055,44,3120
1_1,6119,45,3244
1_1,6120,46,3327
1_1,6121,47,3397
1_1,6123,48,3475
1_1,6124,49,3544
1_1,6125,50,3590
1_1,6126,51,3648
1_1,6127,52,3700
1_1,6128,53,3806
1_1,6129,54,3856
1_1,6131,55,3972
1_1,6132,56,4032
1_1,6133,57,4124
1_1,6134,58,4227
1_1,6158,59,4320
1_1,5508,60,4346
1_1,5510,61,4387
1_1,5513,62,4428
1_1,5514,63,4470
1_1,5516,64,4501
1_1,6012,65,4543
1_1,6013,66,4572
1_1,6014,67,4612
1_1,6015,68,4652
1_1,6016,69,4684
1_1,6055,70,4707
1_1,6119,71,4757
1_1,6120,72,4792
1_1,6121,73,4821
1_1,6123,74,4853
1_1,6124,75,4879
1_1,6125,76,4897
1_1,6126,77,4921
1_1,6127,78,4943
1_1,6128,79,4987
1_1,6129,80,5007
1_1,6131,81,5055
1_1,6132,82,5080
1_1,6133,83,5118
1_1,6134,84,5161
1_1,6158,85,5191
23_1,7937,0,0
23_1,7936,1,35
23_1,7935,2,80
23_1,7934,3,114
23_1,7933,4,148
23_1,7932,5,185
23_1,7931,6,221
23_1,7930,7,262
23_1,7929,8,288
23_1,7928,9,315
23_1,7927,10,356
23_1,7926,11,423
23_1,7925,12,470
23_1,7924,13,540
23_1,7922,14,620
23_1,7920,15,712
23_1,7019,16,787
23_1,7018,17,831
23_1,7017,18,900
23_1,7016,19,974
23_1,7015,20,1047
23_1,7014,21,1117
23_1,7013,22,1260
23_1,7012,23,1319
23_1,5000,24,1440
23_1,5002,25,1524
23_1,5515,26,1650
23_1,5006,27,1764
23_1,5008,28,1900
23_1,5010,29,2037
23_1,5012,30,2095
23_1,5011,31,2212
23_1,5016,32,2340
23_0,5500,0,0
23_0,5502,1,87
23_0,5506,2,211
23_0,5508,3,292
23_0,5510,4,432
23_0,5513,5,570
23_0,5514,6,689
23_0,5516,7,780
23_0,6012,8,900
23_0,6013,9,965
23_0,6014,10,1092
23_0,6015,11,1180
23_0,6016,12,1252
23_0,6017,13,1320
23_0,6019,14,1413
23_0,6920,15,1483
23_0,6921,16,1525
23_0,6922,17,1558
23_0,6924,18,1620
23_0,6925,19,1686
23_0,6926,20,1743
23_0,6927,21,1818
23_0,6928,22,1857
23_0,6929,23,1901
23_0,6930,24,1923
23_0,6931,25,1964
23_0,6932,26,2013
23_0,6933,27,2042
23_0,6934,28,2079
23_0,6935,29,2112
23_0,6936,30,2155
23_0,6937,31,2220
855_0,8161,0,0
855_0,8152,1,600
855_0,8112,2,997
855_0,8111,3,1035
855_0,8110,4,1074
855_0,8009,5,1126
855_0,8008,6,1196
855_0,8007,7,1261
855_0,8006,8,1293
855_0,8005,9,1339
855_0,8004,10,1397
855_0,8003,11,1448
855_0,8002,12,1484
855_0,9001,13,1500
855_0,9090,14,1596
855_0,9092,15,1694
855_0,9093,16,1764
855_0,8099,17,1920
855_0,8094,18,1958
855_0,8098,19,1998
855_0,8097,20,2043
855_0,8096,21,2100
930_1,8627,0,0
930_1,8625,1,30
930_1,8624,2,61
930_1,8633,3,77
930_1,8622,4,101
930_1,8621,5,142
930_1,8607,6,300
930_1,8605,7,355
930_1,8604,8,408
930_1,8602,9,460
930_1,8601,10,515
930_1,8694,11,549
930_1,8693,12,635
930_1,8692,13,711
930_1,8691,14,793
930_1,8615,15,1020
930_1,8614,16,1055
930_1,8613,17,1095
930_1,8612,18,1133
930_1,8611,19,1217
930_1,8689,20,1280
930_1,8588,21,1341
930_1,8587,22,1403
930_1,8586,23,1459
930_1,8585,24,1509
930_1,8584,25,1569
930_1,9580,26,1712
930_1,8574,27,2040
930_1,8572,28,2088
930_1,8571,29,2140
930_1,8570,30,2178
930_1,9548,31,2280
930_1,8574,32,2455
930_1,8572,33,2480
930_1,8571,34,2518
930_1,8570,35,2546
930_1,9548,36,2605
953_0,9545,0,0
953_0,8462,1,720
953_0,8361,2,938
953_0,9361,3,1138
953_0,9362,4,1175
953_0,9363,5,1208
953_0,8329,6,1250
953_0,8322,7,1290
953_0,8321,8,1317
953_0,9377,9,1356
953_0,9369,10,1380
953_0,9370,11,1401
953_0,9371,12,1422
953_0,9374,13,1488
953_0,9375,14,1520
953_0,9376,15,1568
953_0,8377,16,1620
84_1,8858,0,0
84_1,8857,1,35
84_1,8856,2,56
84_1,8855,3,74
84_1,8854,4,101
84_1,8853,5,115
84_1,8852,6,134
84_1,8851,7,151
84_1,8850,8,180
84_1,8849,9,194
84_1,8848,10,219
84_1,8847,11,238
84_1,8846,12,295
84_1,8845,13,318
84_1,8844,14,344
84_1,8843,15,370
84_1,8842,16,431
84_1,8841,17,463
84_1,8840,18,500
84_1,8839,19,577
84_1,8838,20,660
84_1,8737,21,729
84_1,8782,22,780
84_1,8781,23,828
84_1,8700,24,862
84_1,8780,25,901
84_1,8779,26,925
84_1,8704,27,955
84_1,8703,28,1027
84_1,8730,29,1087
84_1,8021,30,1194
84_1,8020,31,1239
84_1,8019,32,1268
84_1,8018,33,1287
84_1,8017,34,1319
84_1,8006,35,1340
84_1,8005,36,1380
84_1,8004,37,1407
84_1,9098,38,1435
84_1,4113,39,2190
84_1,5500,40,2220
84_1,5502,41,2320
84_1,5506,42,2463
84_1,5508,43,2556
84_1,5510,44,2717
84_1,5513,45,2876
84_1,5514,46,3014
84_1,5516,47,3120
915_0,9560,0,0
915_0,8573,1,116
915_0,8572,2,196
915_0,8571,3,254
915_0,8570,4,297
915_0,9545,5,480
915_0,8569,6,679
915_0,8568,7,717
915_0,8467,8,778
915_0,8429,9,850
915_0,8423,10,875
915_0,8422,11,928
915_0,8420,12,1012
915_0,8419,13,1057
915_0,8418,14,1138
915_0,8417,15,1177
915_0,8416,16,1253
915_0,8415,17,1326
915_0,8414,18,1380
915_0,8413,19,1416
915_0,8410,20,1538
915_0,8409,21,1588
915_0,9401,22,1634
915_0,9402,23,1666
915_0,9403,24,1731
915_0,9404,25,1777
915_0,9405,26,1811
915_0,9406,27,1837
915_0,9407,28,1888
915_0,9408,29,1921
915_0,9409,30,1980
953_1,8377,0,0
953_1,8376,1,53
953_1,8375,2,103
953_1,8374,3,181
953_1,8371,4,251
953_1,8370,5,274
953_1,8369,6,309
953_1,8365,7,379
953_1,8364,8,424
953_1,8363,9,481
953_1,8362,10,521
953_1,9360,11,613
953_1,9461,12,883
953_1,9462,13,1200
953_1,9463,14,1246
953_1,9464,15,1297
953_1,9465,16,1349
953_1,9466,17,1429
953_1,9567,18,1488
953_1,9568,19,1566
953_1,9545,20,1740
953_1,9546,21,1800
953_1,9567,22,1847
953_1,9568,23,1907
953_1,9545,24,2002
953_1,9546,25,2020
915_1,9416,0,0
915_1,9401,1,188
915_1,9402,2,220
915_1,9403,3,284
915_1,9404,4,330
915_1,9405,5,363
915_1,9406,6,389
915_1,9407,7,440
915_1,9408,8,473
915_1,9409,9,518
915_1,9499,10,660
915_1,9417,11,761
915_1,9418,12,808
915_1,9419,13,894
915_1,9420,14,945
915_1,9422,15,1037
915_1,9423,16,1098
915_1,9429,17,1126
915_1,9567,18,1179
915_1,9568,19,1264
915_1,9545,20,1448
915_1,9546,21,1476
915_1,9570,22,1599
915_1,9571,23,1641
915_1,9572,24,1693
915_1,9573,25,1756
915_1,9560,26,1860
915_1,9546,27,1878
915_1,9570,28,1945
915_1,9571,29,1976
915_1,9572,30,2014
915_1,9573,31,2058
915_1,9560,32,2108
685_1,5380,0,0
685_1,5381,1,98
685_1,5382,2,143
685_1,5383,3,165
685_1,5384,4,210
685_1,5385,5,253
685_1,5386,6,296
685_1,5388,7,357
685_1,5389,8,422
685_1,5390,9,491
685_1,5391,10,545
685_1,5392,11,596
685_1,5393,12,624
685_1,5394,13,650
685_1,5395,14,679
685_1,5396,15,745
685_1,5328,16,787
685_1,5329,17,846
685_1,5330,18,890
685_1,5331,19,953
685_1,5332,20,987
685_1,4332,21,1020
685_1,4331,22,1069
685_1,4330,23,1123
685_1,4329,24,1146
685_1,4328,25,1220
685_1,4327,26,1270
685_1,4326,27,1299
685_1,4325,28,1316
685_1,4324,29,1394
685_1,4323,30,1464
685_1,5140,31,1579
685_1,5139,32,1659
685_1,4136,33,1751
685_1,4135,34,1785
685_1,4134,35,1827
685_1,4133,36,1874
685_1,4132,37,1926
685_1,4131,38,1969
685_1,4130,39,1992
685_1,5136,40,2110
685_1,5138,41,2256
685_1,5449,42,2477
685_1,5450,43,2518
685_1,5435,44,2681
685_1,5459,45,2878
685_1,4469,46,3027
685_1,4470,47,3090
685_1,3839,48,3180
722_0,6008,0,0
722_0,6030,1,750
722_0,6031,2,786
722_0,6082,3,839
722_0,6083,4,880
722_0,6089,5,938
722_0,7035,6,974
722_0,6091,7,1039
722_0,6092,8,1095
722_0,6093,9,1119
722_0,6094,10,1167
722_0,6095,11,1222
722_0,6096,12,1247
722_0,6097,13,1301
722_0,6098,14,1320
722_0,6099,15,1348
722_0,7099,16,1370
722_0,7098,17,1411
722_0,7097,18,1430
722_0,7096,19,1476
722_0,7298,20,1517
722_0,7297,21,1550
722_0,7296,22,1576
722_0,7295,23,1632
722_0,7294,24,1657
722_0,7293,25,1673
722_0,7292,26,1701
722_0,7291,27,1748
722_0,7290,28,1778
722_0,7289,29,1810
722_0,7288,30,1836
722_0,7285,31,1896
722_0,7284,32,1930
722_0,7283,33,1959
722_0,7282,34,1988
722_0,7281,35,2029
722_0,7036,36,2100
745_0,6011,0,0
745_0,7013,1,215
745_0,7012,2,261
745_0,6509,3,421
745_0,5111,4,778
745_0,5112,5,842
745_0,5113,6,878
745_0,5114,7,916
745_0,5115,8,948
745_0,5116,9,1024
745_0,5117,10,1084
745_0,5118,11,1119
745_0,5119,12,1185
745_0,5120,13,1225
745_0,5121,14,1269
745_0,5123,15,1304
745_0,5124,16,1328
745_0,5125,17,1419
745_0,5126,18,1450
745_0,5127,19,1495
745_0,5128,20,1553
745_0,5129,21,1604
745_0,5130,22,1699
745_0,5131,23,1712
745_0,5132,24,1758
745_0,5133,25,1811
745_0,5134,26,1864
745_0,5135,27,1922
745_0,4136,28,1980
685_0,3839,0,0
685_0,3836,1,75
685_0,3825,2,107
685_0,3810,3,188
685_0,5469,4,241
685_0,4459,5,374
685_0,4435,6,544
685_0,4450,7,700
685_0,4449,8,733
685_0,4138,9,925
685_0,4137,10,980
685_0,5130,11,1190
685_0,5131,12,1200
685_0,5132,13,1235
685_0,5133,14,1276
685_0,5134,15,1317
685_0,5135,16,1362
685_0,4136,17,1397
685_0,4139,18,1478
685_0,5323,19,1656
685_0,5324,20,1712
685_0,5325,21,1788
685_0,5326,22,1810
685_0,5327,23,1844
685_0,5328,24,1878
685_0,5329,25,1926
685_0,5330,26,1962
685_0,5331,27,2013
685_0,5332,28,2041
685_0,4332,29,2058
685_0,4331,30,2103
685_0,4330,31,2152
685_0,4329,32,2173
685_0,4328,33,2240
685_0,4396,34,2276
685_0,4395,35,2322
685_0,4394,36,2351
685_0,4393,37,2371
685_0,4392,38,2394
685_0,4391,39,2441
685_0,4390,40,2488
685_0,4389,41,2538
685_0,4388,42,2583
685_0,4387,43,2611
685_0,4386,44,2639
685_0,4385,45,2671
685_0,4384,46,2711
685_0,4383,47,2741
685_0,4382,48,2761
685_0,4381,49,2820
722_1,6092,0,0
722_1,6093,1,26
722_1,6094,2,77
722_1,6095,3,136
722_1,6096,4,163
722_1,6097,5,221
722_1,6098,6,241
722_1,6099,7,271
722_1,7099,8,300
722_1,7098,9,360
722_1,7097,10,388
722_1,7096,11,455
722_1,7298,12,515
722_1,7297,13,564
722_1,7296,14,602
722_1,7295,15,684
722_1,7294,16,721
722_1,7300,17,800
722_1,7301,18,848
722_1,7089,19,908
722_1,7088,20,981
722_1,7082,21,1054
722_1,7031,22,1136
722_1,7030,23,1189
722_1,7028,24,1498
722_1,7027,25,1557
722_1,7224,26,1620
722_1,7223,27,1691
722_1,7222,28,1727
722_1,7221,29,1830
722_1,7220,30,1896
722_1,7219,31,1937
722_1,7218,32,1974
722_1,7217,33,2100
722_1,7216,34,2157
722_1,7215,35,2280
722_1,6008,36,2400
84_0,5000,0,0
84_0,5002,1,68
84_0,5515,2,170
84_0,5006,3,262
84_0,5008,4,372
84_0,5010,5,483
84_0,5012,6,530
84_0,5014,7,637
84_0,5111,8,720
84_0,5112,9,741
84_0,5113,10,753
84_0,9099,11,1469
84_0,9002,12,1498
84_0,9003,13,1521
84_0,9004,14,1532
84_0,9005,15,1560
84_0,9017,16,1625
84_0,9018,17,1656
84_0,9019,18,1680
84_0,9020,19,1709
84_0,9151,20,1758
84_0,9152,21,1857
84_0,9730,22,1896
84_0,9703,23,1926
84_0,9704,24,2009
84_0,9779,25,2035
84_0,9780,26,2083
84_0,9700,27,2117
84_0,9781,28,2158
84_0,9782,29,2220
84_0,9736,30,2247
84_0,9837,31,2268
84_0,9838,32,2340
84_0,9839,33,2451
84_0,9840,34,2565
84_0,9841,35,2632
84_0,9842,36,2671
84_0,9843,37,2766
84_0,9844,38,2806
84_0,9845,39,2857
84_0,9846,40,2887
84_0,9847,41,2976
84_0,9848,42,3003
84_0,9849,43,3038
84_0,8862,44,3062
84_0,9851,45,3109
84_0,9852,46,3135
84_0,9853,47,3163
84_0,9854,48,3184
84_0,9855,49,3228
84_0,9856,50,3258
84_0,9857,51,3284
84_0,9858,52,3360
930_0,8574,0,0
930_0,8546,1,780
930_0,9571,2,941
930_0,9572,3,988
930_0,9573,4,1044
930_0,9574,5,1085
930_0,9575,6,1129
930_0,8579,7,1260
930_0,9583,8,1418
930_0,9584,9,1496
930_0,9585,10,1546
930_0,9586,11,1599
930_0,9587,12,1667
930_0,9688,13,1762
930_0,9689,14,1831
930_0,9611,15,1918
930_0,9612,16,2014
930_0,9613,17,2065
930_0,9614,18,2105
930_0,9615,19,2160
930_0,9691,20,2372
930_0,9692,21,2446
930_0,9693,22,2520
930_0,9694,23,2591
930_0,9695,24,2631
930_0,9696,25,2662
930_0,9697,26,2708
930_0,9698,27,2738
930_0,8699,28,2760
930_0,8695,29,2843
930_0,9601,30,2887
930_0,9602,31,2922
930_0,9604,32,2953
930_0,9605,33,3000
930_0,9607,34,3019
930_0,9621,35,3190
930_0,9622,36,3238
930_0,9623,37,3271
930_0,9624,38,3286
930_0,9625,39,3322
930_0,9626,40,3340
930_0,9627,41,3360
N5_0,5000,0,0
N5_0,5002,1,47
N5_0,5515,2,120
N5_0,5006,3,146
N5_0,5008,4,177
N5_0,5010,5,208
N5_0,5012,6,221
N5_0,5014,7,251
N5_0,5016,8,276
N5_0,5018,9,312
N5_0,5020,10,338
N5_0,5022,11,367
N5_0,5024,12,387
N5_0,5025,13,414
N5_0,5026,14,458
N5_0,5028,15,519
N5_0,3260,16,583
N5_0,3262,17,735
N5_0,3264,18,763
N5_0,3266,19,862
N5_0,3600,20,966
N5_0,3602,21,992
N5_0,3604,22,1031
N5_0,3606,23,1051
N5_0,3608,24,1090
N5_0,3516,25,1113
N5_0,3518,26,1143
N5_0,3520,27,1172
N5_0,3522,28,1196
N5_0,3524,29,1218
N5_0,3526,30,1237
N5_0,3528,31,1259
N5_0,3530,32,1273
N5_0,3532,33,1298
N5_0,3534,34,1324
N5_0,3536,35,1341
N5_0,3538,36,1356
N5_0,3610,37,1395
N5_0,3410,38,1406
N5_0,3412,39,1414
N5_0,3414,40,1433
N5_0,3416,41,1457
N5_0,3418,42,1470
N5_0,3420,43,1491
N5_0,3422,44,1505
N5_0,3424,45,1529
N5_0,3426,46,1544
N5_0,3428,47,1588
N5_0,3430,48,1617
N5_0,3432,49,1630
N5_0,3450,50,1661
N5_0,3452,51,1683
N5_0,3454,52,1695
N5_0,3456,53,1736
N5_0,3458,54,1761
N5_0,3460,55,1780
N5_0,3462,56,1797
N5_0,3464,57,1822
N5_0,3612,58,1841
N5_0,3614,59,1869
N5_0,3616,60,1886
N5_0,3618,61,1907
N5_0,3620,62,1923
N5_0,3622,63,1942
N5_0,3624,64,1962
N5_0,3482,65,1983
N5_0,3200,66,2022
N5_0,3202,67,2044
N5_0,3204,68,2057
N5_0,3206,69,2082
N5_0,3208,70,2111
N5_0,3210,71,2154
N5_0,3212,72,2186
N5_0,3214,73,2206
N5_0,3216,74,2229
N5_0,3218,75,2247
N5_0,3220,76,2268
N5_0,3222,77,2289
N5_0,3224,78,2306
N5_0,3226,79,2324
N5_0,3228,80,2346
N5_0,3230,81,2372
N5_0,3232,82,2390
N5_0,3234,83,2412
N5_0,3236,84,2434
N5_0,3238,85,2465
N5_0,3240,86,2489
N5_0,3242,87,2520
N5_0,3244,88,2545
N5_0,3246,89,2579
N5_0,3012,90,2604
N5_0,3014,91,2646
N5_0,3016,92,2666
N5_0,3018,93,2689
N5_0,3020,94,2709
N5_0,3022,95,2725
N5_0,3024,96,2751
N5_0,3026,97,2771
N5_0,3028,98,2789
N5_0,3030,99,2805
N5_0,3034,100,2860
N5_0,3036,101,2888
N5_0,3038,102,2909
N5_0,3040,103,3000
206_0,1855,0,0
206_0,1854,1,61
206_0,1857,2,91
206_0,1858,3,137
206_0,1859,4,180
206_0,1864,5,302
206_0,1977,6,325
206_0,1856,7,451
206_0,1851,8,503
206_0,1852,9,559
206_0,1855,10,600
260_0,1000,0,0
260_0,1002,1,72
260_0,1100,2,142
260_0,1102,3,210
260_0,1200,4,293
260_0,1202,5,360
260_0,1221,6,486
260_0,1220,7,552
260_0,1222,8,611
260_0,1223,9,637
260_0,1147,10,720
260_0,1350,11,768
260_0,1352,12,806
260_0,1354,13,861
260_0,1356,14,891
260_0,1358,15,934
260_0,1360,16,964
260_0,1362,17,1011
260_0,1364,18,1064
260_0,1366,19,1119
260_0,1368,20,1153
260_0,1370,21,1174
260_0,1372,22,1212
260_0,1374,23,1252
260_0,1376,24,1320
34_1,4352,0,0
34_1,4351,1,26
34_1,4350,2,46
34_1,4349,3,82
34_1,4348,4,105
34_1,4347,5,137
34_1,4346,6,163
34_1,4345,7,203
34_1,4344,8,228
34_1,4343,9,258
34_1,4342,10,296
34_1,4341,11,323
34_1,4330,12,347
34_1,4329,13,366
34_1,4328,14,429
34_1,4327,15,480
34_1,4326,16,506
34_1,4325,17,521
34_1,4324,18,591
34_1,4323,19,654
34_1,4322,20,702
34_1,4321,21,746
34_1,4320,22,802
34_1,4319,23,840
34_1,4317,24,936
34_1,4316,25,1001
34_1,4315,26,1107
34_1,4314,27,1143
34_1,4313,28,1240
34_1,4312,29,1292
34_1,4311,30,1462
34_1,5519,31,1612
34_1,5520,32,1680
34_0,5520,0,0
34_0,5012,1,15
34_0,5015,2,77
34_0,5312,3,231
34_0,5313,4,265
34_0,5315,5,358
34_0,5316,6,416
34_0,5317,7,466
34_0,5318,8,493
34_0,5319,9,540
34_0,5320,10,585
34_0,5321,11,640
34_0,5322,12,681
34_0,5323,13,745
34_0,5324,14,808
34_0,5325,15,894
34_0,5326,16,918
34_0,5327,17,960
34_0,5328,18,1014
34_0,5329,19,1090
34_0,5330,20,1147
34_0,5341,21,1189
34_0,5342,22,1232
34_0,5343,23,1295
34_0,5344,24,1349
34_0,5345,25,1385
34_0,5346,26,1454
34_0,5347,27,1509
34_0,5348,28,1551
34_0,5349,29,1590
34_0,5350,30,1656
34_0,5351,31,1695
34_0,4352,32,1740
888_1,8858,0,0
888_1,8857,1,46
888_1,8856,2,73
888_1,8855,3,98
888_1,8854,4,135
888_1,8853,5,153
888_1,8852,6,178
888_1,8851,7,200
888_1,8850,8,239
888_1,8849,9,258
888_1,8848,10,291
888_1,8847,11,316
888_1,8846,12,391
888_1,8845,13,421
888_1,8844,14,456
888_1,8843,15,491
888_1,8842,16,572
888_1,8841,17,615
888_1,8840,18,664
888_1,8839,19,766
888_1,8838,20,863
888_1,8737,21,942
888_1,8735,22,1000
888_1,8734,23,1033
888_1,8733,24,1054
888_1,8732,25,1076
888_1,8731,26,1105
888_1,8730,27,1152
888_1,9153,28,1193
888_1,9155,29,1242
888_1,9156,30,1261
888_1,9157,31,1330
888_1,8156,32,1440
888_1,9163,33,1533
888_1,8136,34,1680
888_1,8135,35,1800
888_1,9101,36,1915
888_1,9102,37,1969
888_1,8120,38,2100
842_1,8219,0,0
842_1,8217,1,56
842_1,8216,2,92
842_1,8215,3,147
842_1,8214,4,198
842_1,8213,5,248
842_1,8212,6,304
842_1,8211,7,330
842_1,8210,8,423
842_1,8208,9,578
842_1,9200,10,900
842_1,8228,11,940
842_1,8227,12,989
842_1,8226,13,1046
842_1,8225,14,1087
842_1,8224,15,1147
842_1,8123,16,1196
842_1,8122,17,1272
842_1,8120,18,1320
842_1,8118,19,1384
842_1,9135,20,1560
842_1,9136,21,1620
842_1,8152,22,1800
842_1,8161,23,1920
842_1,9197,24,2040
842_1,9199,25,2280
888_0,8120,0,0
888_0,8102,1,117
888_0,8136,2,360
888_0,8135,3,600
888_0,9162,4,739
888_0,9197,5,960
888_0,8157,6,1041
888_0,8155,7,1124
888_0,8154,8,1155
888_0,8153,9,1189
888_0,9730,10,1232
888_0,9731,11,1282
888_0,9732,12,1299
888_0,9733,13,1326
888_0,9735,14,1374
888_0,9736,15,1405
888_0,9837,16,1430
888_0,9838,17,1515
888_0,9839,18,1611
888_0,9840,19,1709
888_0,9841,20,1767
888_0,9842,21,1801
888_0,9843,22,1883
888_0,9844,23,1917
888_0,9845,24,1961
888_0,9846,25,1986
888_0,9847,26,2063
888_0,9848,27,2087
888_0,9849,28,2118
888_0,8862,29,2139
888_0,9851,30,2179
888_0,9852,31,2202
888_0,9853,32,2226
888_0,9854,33,2244
888_0,9855,34,2282
888_0,9856,35,2308
888_0,9857,36,2331
888_0,9858,37,2400
260_1,1310,0,0
260_1,1312,1,47
260_1,1314,2,78
260_1,1316,3,105
260_1,1318,4,132
260_1,1320,5,161
260_1,1322,6,204
260_1,1324,7,252
260_1,1326,8,287
260_1,1328,9,314
260_1,1330,10,352
260_1,1332,11,379
260_1,1334,12,425
260_1,1335,13,454
260_1,1147,14,540
260_1,1248,15,586
260_1,1249,16,613
260_1,1272,17,650
260_1,1274,18,692
260_1,1219,19,738
260_1,1292,20,840
260_1,1294,21,889
260_1,1194,22,989
260_1,1001,23,1080
767_0,6553,0,0
767_0,7223,1,105
767_0,7222,2,131
767_0,7221,3,205
767_0,7220,4,252
767_0,7219,5,282
767_0,7218,6,308
767_0,7217,7,396
767_0,7216,8,441
767_0,7215,9,538
767_0,7214,10,580
767_0,7213,11,626
767_0,7212,12,671
767_0,6509,13,801
767_0,5312,14,1276
767_0,5313,15,1315
767_0,5315,16,1423
767_0,5316,17,1490
767_0,5317,18,1548
767_0,5318,19,1579
767_0,5319,20,1628
767_0,5320,21,1678
767_0,5321,22,1738
767_0,5322,23,1782
767_0,5323,24,1852
767_0,5324,25,1920
767_0,5325,26,2013
767_0,5326,27,2040
767_0,5327,28,2082
767_0,5328,29,2124
767_0,5329,30,2182
767_0,5330,31,2226
767_0,5331,32,2289
767_0,5332,33,2340
57_0,5000,0,0
57_0,5002,1,95
57_0,5515,2,238
57_0,5006,3,367
57_0,5008,4,521
57_0,5010,5,676
57_0,5012,6,741
57_0,5014,7,891
57_0,5016,8,1020
57_0,5018,9,1065
57_0,5020,10,1097
57_0,5022,11,1133
57_0,5024,12,1158
57_0,5025,13,1192
57_0,5026,14,1247
57_0,5028,15,1323
